time_sonar,h_sonar,-,time_pose,x,y,z,-,x_dot,y_dot,z_dot,-,x_dot2,y_dot2,z_dot2,-,quat_x,quat_y,quat_z,quat_w,-,time_imu,ang_x_dot,ang_y_dot,ang_z_dot
1517702504578614400,0.14000000059604645,,1517702504692614400,-1.9366780266711568e-17,3.898495423091438e-33,0.15814176201820374,,-0.125328466296196,-0.029413457959890338,0.24222368001937863,,-0.2924223840236664,-0.2058429718017566,9.910541534423828,,0.010778743698019918,-0.026406635758088375,-0.016005181428314863,-0.9994650550844286,,1517702504697614400,0.0142795005813241,0.08129915595054626,0.0031594622414559026
1517702504679219051,0.14000000059604645,,1517702504768219051,-2.0441604404602206e-17,4.11485544393585e-33,0.16691836714744568,,-0.1010110750794411,-0.02501382678747175,0.2522224485874176,,-0.19976705312728882,-0.13364125788211698,10.138030052185059,,0.010815358772663757,-0.027993646362807736,-0.015850291760037383,-0.9994239619071306,,1517702504768219051,-0.005788702052086592,0.020298410207033157,0.003070974955335257
1517702504679219051,0.14000000059604645,,1517702504803219051,-2.1028382746847182e-17,4.2329727897263197e-33,0.17170977592468262,,-0.0877858102321625,-0.02375684119760988,0.2553495764732361,,-0.1326351761817932,-0.12822927534580109,10.043732643127441,,0.010817484554335524,-0.028064063209957312,-0.01586453739483412,-0.999421685977311,,1517702504803219051,0.003176533617079258,0.006601160857826471,0.0034190043807029715
1517702504679219051,0.14000000059604645,,1517702504853202480,-2.1503813244277536e-17,4.328676029640501e-33,0.17559196054935455,,-0.07758124172687533,-0.02280812151730059,0.256589412689209,,-0.1402336210012436,-0.15168644487857696,9.92624568939209,,0.010711082859636248,-0.027754720488411034,-0.01596893513859554,-0.9994298203190737,,1517702504863202480,-0.001688277581706643,-0.027517247945070267,0.010394182056188587
1517702504795202480,0.17000000178813934,,1517702504914202480,-2.2467610713758287e-17,4.522686596797919e-33,0.1834619641304016,,-0.0554338209331036,-0.020058317109942422,0.25767433643341064,,-0.07337035983800888,-0.2600930035114276,9.983156204223633,,0.010726384799823735,-0.026451985108541586,-0.01610313070425423,-0.9994628634483061,,1517702504914202480,0.0008885972201824188,-0.05517532303929329,0.0068961079232394765
1517702504795202480,0.17000000178813934,,1517702504948881856,-2.2819063469231227e-17,4.593433356960174e-33,0.18633179366588593,,-0.04979735612869267,-0.019097395241260518,0.25516900420188904,,-0.20105211436748505,-0.17681439220905182,9.92353630065918,,0.010799659071593446,-0.025584074154947477,-0.01614704772040254,-0.9994839368725617,,1517702504962881856,-0.0321938619017601,-0.09143231064081192,-0.00046906294301151107
1517702504923881856,0.18000000715255737,,1517702504979881856,-2.3448771782619717e-17,4.7201924229391106e-33,0.19147375226020813,,-0.041578982025384945,-0.01833200640976428,0.2565603256225586,,-0.1321258246898651,-0.17009098827838773,10.120057106018066,,0.011590798882080455,-0.023845865682462327,-0.016122981869902853,-0.999518455141492,,1517702505004881856,-0.050863005220890045,-0.09544780850410461,0.0028497504536062596
1517702504923881856,0.18000000715255737,,1517702505054850368,-2.4625394241882085e-17,4.957044249054232e-33,0.20108160376548767,,-0.023180089890956913,-0.012430706992745394,0.2677250802516937,,-0.068491131067276,-0.11882188916206236,10.137107849121094,,0.01239530846316853,-0.020357863622507598,-0.01634935259325493,-0.9995822233232889,,1517702505044850368,-0.014999551698565483,-0.10555794090032578,0.005593626294285072
1517702505005850368,0.1899999976158142,,1517702505087850368,-2.5128436785789488e-17,5.058305740537879e-33,0.20518925786018372,,-0.018666470423340836,-0.008968668058514592,0.2714096009731293,,-0.24773705005645752,-0.17750111222267026,10.20361042022705,,0.012244074046182551,-0.01823070262926741,-0.016425511948513993,-0.9996239065564663,,1517702505087850368,0.0005181003361940384,-0.12435974180698395,0.002043508226051942
1517702505005850368,0.1899999976158142,,1517702505140564254,-2.5804423699313986e-17,5.194380599247083e-33,0.2107091099023819,,-0.015824379399418866,-0.006852164398878809,0.27725234627723694,,-0.4470113217830658,-0.0939409956336009,10.210710525512695,,0.012208001941485544,-0.017300178910215576,-0.016469934726844493,-0.9996401752399915,,1517702505144564254,0.007216037716716528,-0.1321394443511963,0.02198773808777334
1517702505189564254,0.23999999463558197,,1517702505203564254,-2.7049766959992825e-17,5.4450657898194744e-33,0.22087810933589935,,-0.010360877960920369,-0.0036834054626524427,0.28267478942871094,,-0.06829199939966202,-0.13182052969932434,9.965690612792969,,0.011560458913417058,-0.013057528472686304,-0.01685907657914565,-0.9997057978831229,,1517702505203564254,0.021640097722411156,-0.08871200680732727,0.000526069605257373
1517702505189564254,0.23999999463558197,,1517702505253568508,-2.7487846101445902e-17,5.5332502739922086e-33,0.22445529699325562,,-0.01075167022645477,-0.0036463923752307866,0.2806365191936493,,-0.17771928012371063,-0.14764776825904724,9.91463851928711,,0.011478236256554811,-0.012640418975993765,-0.016830627456400793,-0.9997125835257332,,1517702505258568508,0.01876980811357498,-0.0817909687757492,-0.009083048440515985
1517702505297568508,0.2199999988079071,,1517702505317568508,-2.857209384702985e-17,5.75150724884526e-33,0.2333088517189026,,-0.012809446081519162,-0.0026848819106817215,0.2776607871055603,,-0.26272809505462646,-0.2524188756942737,10.00693416595459,,0.010903118101317836,-0.009954501118863241,-0.01696992279072923,-0.9997470175009666,,1517702505317568508,0.011071112006902695,-0.06115066260099411,-0.0006796979578211829
1517702505297568508,0.2199999988079071,,1517702505356450624,-2.89198019776022e-17,5.82150022325505e-33,0.23614810407161713,,-0.012312947772443331,-0.0039348867721855614,0.27740415930747986,,-0.12531453371047974,-0.19533649086952085,10.119650840759277,,0.010786280410641527,-0.009618036282914726,-0.01697666628649097,-0.9997514850669087,,1517702505364450624,0.014906607568264008,-0.04589826613664627,-0.0046316487714648195
1517702505297568508,0.2199999988079071,,1517702505388450624,-2.948799406028939e-17,5.935876190932043e-33,0.24078774452209473,,-0.010704736225307024,-0.004062259104102847,0.28244829177856445,,-0.16982480883598328,-0.29527774453163025,10.150347709655762,,0.010375370287311008,-0.008817577491413318,-0.016961999183209175,-0.9997634547718859,,1517702505439990378,0.020509036257863045,-0.033018726855516434,-0.008041776716709133
1517702505400990378,0.25999999046325684,,1517702505473990378,-3.0787214662861587e-17,6.197406786258709e-33,0.25139668583869934,,-0.012225886806845701,-0.0028243344277143452,0.29134082794189453,,-0.2574993968009949,-0.204252168536185,10.068359375,,0.010066546498837021,-0.00854298221228624,-0.016942527339197155,-0.9997693553306773,,1517702505478990378,0.007727686315774918,-0.00215033977292478,0.006859014742076397
1517702505400990378,0.25999999046325684,,1517702505507990378,-3.1527807305116965e-17,6.346486653249838e-33,0.2574440836906433,,-0.01549935899674896,-0.0028791963122785057,0.2909894585609436,,-0.2807016968727112,-0.07966443896293518,9.980340003967285,,0.009814460065197633,-0.008732080180826097,-0.016904468734991906,-0.9997708304703752,,1517702505519990378,0.017978589981794357,0.013384959660470484,-0.01299942657351494
1517702505484404928,0.25999999046325684,,1517702505540404928,-3.204921529980389e-17,6.451445074466821e-33,0.26170170307159424,,-0.017540685832500492,-0.0022248364984989127,0.2906886041164398,,-0.23150014877319336,-0.3319662511348712,10.022126197814941,,0.009665145223134363,-0.008883810564144648,-0.01686493499108871,-0.9997716734073454,,1517702505563404928,0.014120242558419704,0.0184081569314003,0.00024045346071943416
1517702505484404928,0.25999999046325684,,1517702505610404928,-3.3575237540361245e-17,6.758630401011486e-33,0.274162620306015,,-0.020450867712497746,-0.002644788473844524,0.29345351457595825,,-0.16140200197696686,-0.19535249471664307,10.017316818237305,,0.009164388226218493,-0.01011723520468374,-0.016812630752086666,-0.9997654778206143,,1517702505601404928,0.006953742355108261,0.04515595734119415,0.003373202169314021
1517702505551162368,0.28999999165534973,,1517702505642162368,-3.3853668285406647e-17,6.814677971658693e-33,0.2764361798763275,,-0.021005459129810368,-0.003024195553734894,0.2942913770675659,,-0.30316975712776184,-0.24683223664760467,10.029958724975586,,0.009137844149258138,-0.010464204648715215,-0.016794339019832905,-0.9997624432475216,,1517702505642162368,-0.00012588012032210827,0.03973545506596565,-0.011668604798614984
1517702505551162368,0.28999999165534973,,1517702505676162368,-0.05411672964692122,-0.12014457583427428,0.2815897464752197,,-0.02201090753078464,-0.003360375063493843,0.29539936780929565,,-0.23997439444065094,-0.10947835445403929,10.064765930175781,,0.009115897330348979,-0.010805316380507215,-0.016719022601543898,-0.9997602937582475,,1517702505685162368,0.009450208395719528,0.04968462511897087,-0.00901861302554608
1517702505551162368,0.28999999165534973,,1517702505724162368,-0.05531571432948119,-0.12017062306404112,0.2891041338443756,,-0.022180976346135178,-0.0005846595740877043,0.29805704951286316,,-0.2103567272424698,-0.23300176858901855,10.06653118133545,,0.009379028748999157,-0.011725564418010677,-0.01661930315796717,-0.9997491669902405,,1517702505733327168,-0.023671086877584457,0.04877013340592384,0.0029388528782874285
1517702505666327168,0.28999999165534973,,1517702505785327168,-0.056961536407470766,-0.12008998543024062,0.2982609272003174,,-0.02285228855907921,0.001671916339546447,0.3012983798980713,,-0.18814514577388763,-0.14326487481593964,9.995140075683594,,0.009794109023108412,-0.0126741783546968,-0.01652860313997173,-0.9997350899428381,,1517702505790327168,-3.3246586099267006e-05,0.04021652787923813,0.005335937719792122
1517702505666327168,0.28999999165534973,,1517702505808327168,-0.05766149237751967,-0.12000102549791335,0.3029012680053711,,-0.022718213498592415,0.0026642575394362263,0.3033919930458069,,-0.237479105591774,-0.17958483099937317,10.047779083251953,,0.010143846370865968,-0.013424644974645652,-0.016520342357663587,-0.9997219401261026,,1517702505830327168,-0.04520505294203758,0.05463646352291107,-0.004424900747835643
1517702505839634304,0.3400000035762787,,1517702505852634304,-3.794552502656461e-17,7.638360822275286e-33,0.30984872579574585,,-0.017485750839114224,0.004605719354003671,0.279406875371933,,-0.24779251217842102,-0.15982562303542966,10.15206241607666,,0.010963271820423724,-0.014049831733757142,-0.016623475695969725,-0.9997030161911212,,1517702505868634304,-0.06233846768736839,0.029258830472826958,0.006096717901527878
1517702505839634304,0.3400000035762787,,1517702505929915528,-0.059676066040992806,-0.11928986012935637,0.32289251685142517,,-0.013986173085868392,0.010694674216210846,0.28443533182144165,,-0.28825345635414124,-0.1563488245010363,10.652318954467773,,0.013426590562076547,-0.015188027051811012,-0.01645252807840958,-0.9996591834686699,,1517702505911634304,-0.0640856921672821,0.0396035797894001,-0.002634717151522641
1517702505928915528,0.3499999940395355,,1517702505964915528,-0.06002269312739379,-0.11877579987049101,0.3289200961589813,,-0.011724943295121228,0.015623237937688831,0.30938977003097534,,-0.2773796617984772,-0.27325719594955317,10.300928115844727,,0.014039946157511808,-0.01547041579359975,-0.01642938945857708,-0.9996467501483592,,1517702505987915528,-0.06331367045640945,0.027433283627033234,0.0037675972562283243
1517702505928915528,0.3499999940395355,,1517702506034651456,-0.06034037470817573,-0.11743139475584029,0.33954885601997375,,-0.00845679640769962,0.022646347060799602,0.32495933771133423,,-0.2545015811920166,-0.16571103036403534,9.96999454498291,,0.014460194853555838,-0.01561463720548409,-0.016241835982703623,-0.9996416082328409,,1517702506031651456,0.045088719576597214,-0.015033978968858719,-0.0016977621708065254
1517702506008651456,0.38999998569488525,,1517702506080651456,-0.060437697917223046,-0.11634309589862822,0.3435262143611908,,-0.0070991674438119256,0.027682768180966377,0.3126947283744812,,-0.2394471913576126,-0.08212901651859161,9.917057991027832,,0.013753784038010397,-0.015470284907878787,-0.01615471844683153,-0.9996552216649098,,1517702506077651456,0.040283240377902985,-0.012638507410883905,-0.019557902589440346
1517702506008651456,0.38999998569488525,,1517702506107651456,-0.06051400303840644,-0.1155349239706993,0.34752610325813293,,-0.004353584721684485,0.029931113123893738,0.30049577355384827,,-0.15629790723323822,-0.2255267798900592,9.89468002319336,,0.013873333573811547,-0.015289366926467743,-0.01614767992313021,-0.9996564439235167,,1517702506133990438,-0.026076117530465126,-0.009082277305424213,0.0038012592121958746
1517702506008651456,0.38999998569488525,,1517702506163990438,-0.06051063910126693,-0.11407714337110518,0.34807538986206055,,0.0012789346510544155,0.034505683928728104,0.2782224118709564,,-0.09159170091152191,-0.09086398035287731,10.319266319274902,,0.014438930924721942,-0.015102353642306452,-0.016153917656709815,-0.9996512177143013,,1517702506174990438,-0.0270981565117836,-0.006834635511040688,-0.004779030568897723
1517702506185990438,0.38999998569488525,,1517702506238685104,-0.06019999086856849,-0.11174728721380232,0.3500150740146637,,0.007253548596054291,0.04304108768701553,0.2789103388786316,,-0.23536963760852814,-0.1837835609912859,10.838802337646484,,0.014794360165269816,-0.014600946157763065,-0.016228517578574075,-0.9996523135323625,,1517702506246685104,0.014361007139086723,-0.027199065312743187,0.004894672427326444
1517702506185990438,0.38999998569488525,,1517702506270685104,-0.060038045048713753,-0.11051578074693678,0.35217055678367615,,0.007948426529765105,0.043677981942892075,0.2876809537410736,,-0.3145798146724701,-0.27124217152595387,10.768173217773438,,0.01429557224730209,-0.014057158020828934,-0.01624470196840233,-0.9996670649293414,,1517702506284685104,0.03155780956149101,-0.04173402860760689,-0.014525396749377245
1517702506264685104,0.4399999976158142,,1517702506340041920,-0.05988712608814246,-0.10802221298217772,0.3527008891105652,,0.010141464881598923,0.04427346587181091,0.29876708984375,,-0.180462047457695,-0.3011921346187578,10.685820579528809,,0.013220889107334158,-0.013226764095433977,-0.016345180055252262,-0.9996915101014777,,1517702506330041920,0.041403912007808685,-0.030157744884490967,0.0013490479905158318
1517702506264685104,0.4399999976158142,,1517702506375041920,-0.05969464033842093,-0.1065566912293434,0.3571256995201111,,0.010549324564635726,0.0467984601855278,0.3098567724227905,,-0.07993624359369278,-0.15732966363429896,10.386770248413086,,0.012830033423498767,-0.012667163564322164,-0.016469723992602048,-0.9997018360793628,,1517702506390041920,-0.008369426243007183,-0.023603223264217377,0.011122741736471656
1517702506348041920,0.4699999988079071,,1517702506447267392,-0.05964348837733275,-0.10385847836732863,0.36277252435684204,,0.010041927918791743,0.04970464110374451,0.31693729758262634,,-0.21336698532104492,-0.2063265889883029,10.269017219543457,,0.01327762762973473,-0.011808500607847324,-0.01666073351005337,-0.9997033533659092,,1517702506435267392,-0.007230110466480255,-0.027657954022288322,0.011238962411880497
1517702506348041920,0.4699999988079071,,1517702506481267392,-0.05973184481263167,-0.10251744091510771,0.3669283390045166,,0.008214189670979949,0.05360966920852661,0.31931161880493164,,-0.2133772373199463,-0.2601985633373248,10.356606483459473,,0.01343820983905733,-0.011189228977824598,-0.01681574961887644,-0.9997057135894258,,1517702506496267392,0.00032729061786085367,-0.033547837287187576,0.006414627656340603
1517702506479267392,0.5099999904632568,,1517702506549657152,-0.059903979301452706,-0.09971471875905989,0.3793931305408478,,0.006494198925793142,0.05323890969157219,0.33062028884887695,,-0.2997964322566986,-0.3083339631557452,10.20434856414795,,0.01308928340654329,-0.010707817713647485,-0.016949650156595497,-0.9997133421690063,,1517702506538657152,0.024181799963116646,-0.009783339686691761,0.0012189282570034279
1517702506479267392,0.5099999904632568,,1517702506582657152,-0.06017661094665534,-0.09850115329027175,0.38529035449028015,,0.006230165716260643,0.054234933108091354,0.3312026560306549,,-0.12059977650642395,-0.28683137893676636,10.115674018859863,,0.012651481535911236,-0.010671333195452352,-0.017012196079785658,-0.9997183154971306,,1517702506582657152,0.01467790175229311,-0.0006467546336352823,0.002082149963825941
1517702506616657152,0.5699999928474426,,1517702506615657152,-0.060390591621398995,-0.09704094380140303,0.39336323738098145,,0.00648709572851655,0.05619598180055618,0.3336986303329468,,-0.2578090727329254,-0.27654162049293396,9.953705787658691,,0.012363988827231442,-0.010721544415371875,-0.017004441059659647,-0.9997215186576175,,1517702506639585792,0.00848047249019146,0.008530106395483015,-0.011242388747632505
