phase,-,-,time_sonar,-,h_sonar,-,-,time_pose,-,x,y,z,-,quat_x,quat_y,quat_z,quat_w,-,-,time_vel,-,x_dot,y_dot,z_dot,-,ang_x_dot,ang_y_dot,ang_z_dot,-,-,time_imu,x_dot2,y_dot2,z_dot2,-,-,in_x_dot,in_y_dot,in_z_dot
0,,,1518888228233706944,,0.09000000357627869,,,1518888228319768896,,0.031941566616296775,0.014763545244932168,-0.03732680901885032,,0.008672875424356337,-0.01360251109617058,-0.012282308152499144,-0.9997944327055414,,,1518888228319768896,,0.0029253747779876076,0.0019107320113107556,-0.06359502673149109,,-0.014026574790477753,0.0011287932284176354,0.003851229790598154,,,1518888228333768896,-0.22835589945316315,-0.17944350838661074,9.786373138427734,,,0,0,0.5
0,,,1518888228346768896,,0.09000000357627869,,,1518888228387222464,,0.03210056573152543,0.015173584222793572,-0.036832097917795174,,0.008788243202531796,-0.013543880878624879,-0.0123431682017488,-0.9997935054748741,,,1518888228387222464,,0.003689856966957458,0.002428817329928278,-0.06449635326862335,,0.0030330996960401535,0.010507814586162567,0.001772572053596376,,,1518888228397222464,-0.16689932346343994,-0.12029000371694444,9.910593032836914,,,0,0,0.5
0,,,1518888228406222464,,0.09000000357627869,,,1518888228453222464,,0.03236703947186471,0.015519092790782445,-0.03722002729773521,,0.008819592390653677,-0.013500430276624304,-0.0123229798613122,-0.9997940533839047,,,1518888228453222464,,0.004480869974941024,0.0032563225831836453,-0.06540264934301376,,-0.005406304262578487,0.0023412252776324753,0.0021047105547040697,,,1518888228435222464,-0.28930607438087463,-0.16945190727710602,9.863348007202148,,,0,0,0.5
0,,,1518888228406222464,,0.09000000357627869,,,1518888228490364736,,0.03250677883625032,0.015785980969667428,-0.03634745627641677,,0.008810649191599147,-0.013523624378831584,-0.012262583427396057,-0.9997946012929353,,,1518888228490364736,,0.0042144502513110724,0.0036481809802353373,-0.06582386791706085,,-0.0044533926993608475,0.0008318065665662297,0.006908636540174484,,,1518888228490364736,-0.1564258486032486,-0.279240161180495,9.859760284423828,,,0,0,0.5
0,,,1518888228406222464,,0.09000000357627869,,,1518888228523364736,,0.03261074796319009,0.015955163165926926,-0.03662524372339248,,0.008854435980571044,-0.01353439668525704,-0.012204294335905475,-0.9997947277334809,,,1518888228523364736,,0.004238313063979158,0.003908940125256776,-0.0676199197769165,,-0.0015233764424920082,-0.004759762901812793,-0.0038599306717514987,,,1518888228536364736,-0.25505000352859497,-0.06808816641569017,9.870156288146973,,,0,0,0.5
0,,,1518888228530364736,,0.10999999940395355,,,1518888228590000896,,0.03283310309052469,0.016483778133988373,-0.036532539874315255,,0.008899786977385528,-0.01344189126749296,-0.012260096763333894,-0.9997948963208749,,,1518888228590000896,,0.0033898514229804373,0.005837603006511926,-0.0686584934592247,,-0.0014779884368181229,0.0007643057033419613,0.0036689983680844307,,,1518888228596000896,-0.19041097164154053,-0.10544449090957521,9.80429744720459,,,0,0,0.5
0,,,1518888228530364736,,0.10999999940395355,,,1518888228623000896,,0.032924514263868346,0.01677465066313743,-0.03663375228643417,,0.008768954269256854,-0.013472293303976236,-0.012243069436535525,-0.9997958235515423,,,1518888228623000896,,0.002826517447829257,0.008858363144099712,-0.06880506128072739,,0.009125021286308765,0.007598011754453182,-0.002672543982043863,,,1518888228637000896,-0.19920514523983002,-0.23869417607784152,9.820585250854492,,,0,0,0.5
0,,,1518888228653000896,,0.09000000357627869,,,1518888228688344704,,0.0330510623753071,0.0173448696732521,-0.036729689687490456,,0.008631538091681878,-0.01336303714810711,-0.012181703625103568,-0.9997992795931201,,,1518888228688344704,,0.0016214676434174247,0.007384585682302713,-0.04141882061958313,,0.04692847281694412,-0.02268851548433304,0.0024600494652986553,,,1518888228693344704,-0.17400337755680084,-0.11776866763830045,11.400980949401855,,,0,0,0.5
0,,,1518888228653000896,,0.09000000357627869,,,1518888228720344704,,0.03313444182276727,0.017652614042162888,-0.03552647307515144,,0.007118717464870579,-0.012135291877722925,-0.012160461613454132,-0.9998270965131373,,,1518888228720344704,,0.0028755702078342433,0.009154115803539753,0.02104789949953556,,0.090675950050354,-0.11145859211683273,0.0014455260243266958,,,1518888228738344704,-0.2587282657623291,-0.1519680023193344,12.532613754272461,,,0,0,0.5
0,,,1518888228705344704,,0.10999999940395355,,,1518888228790628352,,0.03328506276011468,0.018368063494563096,-0.022820668295025822,,0.0038223083928012954,-0.007849983396508437,-0.012227180074646904,-0.9998871557722653,,,1518888228790628352,,-0.0008291229023598378,0.007523100823163986,0.2127821445465088,,0.10346534848213196,-0.15913034975528717,0.002663695020601173,,,1518888228795628352,-0.20875117182731628,-0.15810701251029816,12.559965133666992,,,0,0,0.5
