phase,-,-,time_sonar,-,h_sonar,-,-,time_pose,-,x,y,z,-,quat_x,quat_y,quat_z,quat_w,-,-,time_vel,-,x_dot,y_dot,z_dot,-,ang_x_dot,ang_y_dot,ang_z_dot,-,-,time_imu,x_dot2,y_dot2,z_dot2,-,-,in_x_dot,in_y_dot,in_z_dot
0,,,1518883066853487936,,0.09000000357627869,,,1518883066942487936,,0.028286645188927654,0.0070365299470722615,-0.0229850560426712,,0.009081566664285268,-0.012038813131669933,-0.007862747470798237,-0.9998554191953366,,,1518883066942487936,,0.007963789626955995,0.0048343325033783895,-0.052646759897470474,,-0.007758256047964096,-3.698095679282969e-05,0.014108256436884403,,,1518883066956487936,-0.1769542098045349,-0.26602447032928345,9.886839866638184,,,0,0,0.1
0,,,1518883066964716288,,0.10999999940395355,,,1518883067013716288,,0.028556216508150104,0.007111263461410993,-0.023663938045501706,,0.009012555151115728,-0.012044504273307917,-0.007963394145042269,-0.9998551663142455,,,1518883067013716288,,0.008124233223497875,0.0030343616381287557,-0.05202999711036682,,0.004917994141578674,0.003767008893191814,-0.002365344669669867,,,1518883067020716288,-0.17181497812271118,-0.1707620620727527,9.855427742004395,,,0,0,0.1
0,,,1518883066964716288,,0.10999999940395355,,,1518883067035716288,,0.028625089675188068,0.007068044971674675,-0.023462286219000813,,0.008979263256695296,-0.01203436515742689,-0.008063703644498266,-0.9998548291394573,,,1518883067035716288,,0.008894840255379684,0.0025002891197800615,-0.051578544080257416,,0.0121889878064394,0.0038294242694973954,0.007265543565154075,,,1518883067063716288,-0.25276511907577515,-0.24224020540714145,9.698464393615723,,,0,0,0.1
0,,,1518883067077835264,,0.09000000357627869,,,1518883067119835264,,0.02898487634956837,0.006703532300889486,-0.02315590530633926,,0.009023851000425027,-0.012088406307568715,-0.008103869591129076,-0.9998534382934565,,,1518883067119835264,,0.009886794723570354,-0.0019443411147221945,-0.05372445657849312,,0.009762287139892578,0.001332198269665241,-0.002190697006881237,,,1518883067102835264,-0.25241097807884216,-0.14601168036460754,9.862039566040039,,,0,0,0.1
0,,,1518883067077835264,,0.09000000357627869,,,1518883067149835264,,0.029128400608897213,0.0065131764858961045,-0.023354696109890934,,0.008920636331872133,-0.012095889678085175,-0.0080841870128745,-0.9998544076709723,,,1518883067149835264,,0.010557522065937526,-0.0006664921529591107,-0.05277610942721367,,0.01000344380736351,0.0026197414845228204,0.006142188794910908,,,1518883067162835264,-0.096765898168087,-0.20604996383190036,9.842652320861816,,,0,0,0.1
0,,,1518883067186868160,,0.09000000357627869,,,1518883067220868160,,0.029377894476056102,0.0061673023737966945,-0.02268273942172527,,0.008949617723215564,-0.01201075683072409,-0.008073903181837816,-0.9998552506079426,,,1518883067220868160,,0.01048906613141299,0.001746600959450004,-0.053973011672496796,,0.001714368467219174,-0.006337083410471678,-0.0020800309721380464,,,1518883067207868160,-0.19928894937038422,-0.12942706048488498,9.768227577209473,,,0,0,0.1
0,,,1518883067186868160,,0.09000000357627869,,,1518883067251868160,,0.029557725414633754,0.006058802828192704,-0.023038601502776142,,0.008973826807145771,-0.011938784830718913,-0.008014391831740464,-0.9998563464260039,,,1518883067251868160,,0.009196206927299506,0.0013885758817195873,-0.05894508585333824,,0.0040468452498316765,-0.008345892652869226,-0.008934702724218367,,,1518883067267868160,-0.14333505928516388,-0.25969836115836975,9.99882698059082,,,0,0,0.1
0,,,1518883067250564160,,0.10999999940395355,,,1518883067322564160,,0.02970569394528866,0.005623950157314532,-0.02176396548748016,,0.008707931888785906,-0.011958534251241059,-0.00810416461906871,-0.9998577794188532,,,1518883067322564160,,0.006866118405014281,-0.0013638084055855885,-0.03581158444285393,,0.029436862096190453,0.0036195009015500554,0.007840224541723728,,,1518883067308564160,-0.27391210198402405,-0.2558562755584704,10.515899658203125,,,0,0,0.1
0,,,1518883067250564160,,0.10999999940395355,,,1518883067357564160,,0.029739307239651683,0.005278346594423049,-0.020498689264059063,,0.007561811728441037,-0.011436742931149907,-0.0080966203331852,-0.9998732473122567,,,1518883067357564160,,0.0051297354511916655,-0.004288735799491406,-0.01821589656174183,,0.07342793047428131,-0.03576460853219032,-0.0005686882650479631,,,1518883067370564160,-0.21862345933914185,-0.09673976898193234,10.214139938354492,,,0,0,0.1
0,,,1518883067362223616,,0.09000000357627869,,,1518883067425223616,,0.02969959378242493,0.004538984503597014,-0.01676431111991405,,0.005354858354527251,-0.009014685542598929,-0.008107199192161518,-0.9999122331471293,,,1518883067425223616,,0.002439117059111595,-0.005554003175348044,-0.009750175289809704,,0.07305626571178436,-0.1037399098277092,0.0020604301244020588,,,1518883067411223616,-0.2302960306406021,-0.05315370485186457,9.792912483215332,,,0,0,0.1
0,,,1518883067362223616,,0.09000000357627869,,,1518883067458223616,,0.02966120466589928,0.004194159060716622,-0.015589380636811253,,0.004223939541696273,-0.007010167268713886,-0.008125364483869635,-0.9999335173056273,,,1518883067458223616,,-0.0006022073794156317,-0.007144749630242586,-0.00943445973098278,,0.04449612274765968,-0.12287344038486481,-0.005026849452406153,,,1518883067470223616,-0.17327535152435303,-0.1422815918922412,9.973588943481445,,,0,0,0.1
0,,,1518883067471642688,,0.09000000357627869,,,1518883067525642688,,0.029061581939458847,0.0032547330483794147,-0.011839652433991429,,0.0030150622300103005,-0.0024611232365812116,-0.008053293372915993,-0.9999599855264921,,,1518883067525642688,,-0.013430906459689142,-0.01287679839879274,-0.009881200268864633,,0.03202267363667488,-0.13679392635822296,-0.009751153178513033,,,1518883067512642688,-0.24858523905277252,-0.176298141479491,9.803555488586426,,,0,0,0.1
0,,,1518883067471642688,,0.09000000357627869,,,1518883067555642688,,0.02846624329686165,0.00268169213086366,-0.010053578764200207,,0.0024543466489580653,-1.716068206120629e-05,-0.008039216325513354,-0.9999647059735253,,,1518883067555642688,,-0.021067049354314808,-0.015959141775965687,-0.008555017411708834,,0.02571897581219673,-0.11975127458572388,-0.0031759957782924028,,,1518883067570642688,-0.2104533612728119,-0.265204459428786,9.943833351135254,,,0,0,0.1
0,,,1518883067582005440,,0.10999999940395355,,,1518883067588005440,,0.027605846524238586,0.0019800581503659426,-0.008321378380060192,,0.002134991848882251,0.0017225909865808198,-0.007959137313342746,-0.9999646216798284,,,1518883067588005440,,-0.029193688184022907,-0.020297311246395104,-0.006611771881580356,,0.021784307435154915,-0.08939763903617859,-0.009537037461996068,,,1518883067608005440,-0.1687552034854889,-0.19687350094318268,9.894787788391113,,,0,0,0.1
0,,,1518883067582005440,,0.10999999940395355,,,1518883067660005440,,0.024737033993005753,-1.4658755389979013e-05,-0.00507919071242213,,0.0022376271834837628,0.0035127525086295895,-0.00791846560452969,-0.9999600276733406,,,1518883067660005440,,-0.048248201608657844,-0.028141994029283513,-0.0062783947214484275,,-0.024189289659261703,-0.03818419575691223,-0.008680832572281355,,,1518883067651005440,-0.22509589791297913,-0.15357594192027926,9.811629295349121,,,0,0,0.1
0,,,1518883067642083968,,0.03999999910593033,,,1518883067705083968,,0.02249152399599552,-0.0013343823375180414,-0.003115375526249406,,0.0028863213061931722,0.0036692311213277922,-0.007928496554475306,-0.9999576674498241,,,1518883067705083968,,-0.061140712350606925,-0.031154233962297426,-0.004986423999071129,,-0.04101768881082535,0.012298263609409332,-0.0036802859976887716,,,1518883067719083968,-0.1283896416425705,-0.1251840144395816,9.925500869750977,,,0,0,0.1
0,,,1518883067642083968,,0.03999999910593033,,,1518883067764083968,,0.01846296899020672,-0.0034323586151003877,-0.0008208538638427831,,0.003593290608640416,0.0022770475754135444,-0.007976965430262828,-0.9999591847363704,,,1518883067764083968,,-0.075145460665226,-0.035543248057365404,-0.003931865561753521,,-0.027383379638195038,0.07595926523208618,-0.007703229784965525,,,1518883067757083968,-0.20417964458465576,-0.19747249782085297,10.021341323852539,,,0,0,0.1
0,,,1518883067757918656,,0.05999999865889549,,,1518883067802918656,,0.015587531961500643,-0.004864286165684465,0.0005327978869900127,,0.004183857065581778,0.00047751292764410897,-0.008035001640662287,-0.9999588897084308,,,1518883067802918656,,-0.08223833143711091,-0.03980690613389013,-0.0005091200582683187,,-0.011704285629093647,0.09639443457126617,-0.009340070188045514,,,1518883067818918656,-0.18643122911453247,-0.10524933785199998,9.826367378234863,,,0,0,0.1
0,,,1518883067757918656,,0.05999999865889549,,,1518883067865918656,,0.010153840295970438,-0.0075346897356212165,0.0027050673961639417,,0.004638778047653034,-0.002562659028229067,-0.008100961458581801,-0.9999531998838819,,,1518883067865918656,,-0.08805479109287263,-0.04171549901366232,-0.0018775260541588176,,-0.009884300641715527,0.10710890591144562,-0.008979902602732195,,,1518883067858918656,-0.13112804293632507,-0.13737936317920563,9.891316413879395,,,0,0,0.1
0,,,1518883067866030976,,0.07000000029802322,,,1518883067900030976,,0.007242908701300619,-0.008936970494687559,0.003475741250440479,,0.005142410908435264,-0.004838643095421188,-0.008155920949039996,-0.9999418202347838,,,1518883067900030976,,-0.08957050740718843,-0.04179801419377325,-0.00288387667387725,,-0.02105548046529293,0.11263164132833481,-0.0041879438795149465,,,1518883067922030976,0.02025369368493557,-0.13673052191734195,9.783063888549805,,,0,0,0.1
1,,,1518883067866030976,,0.07000000029802322,,,1518883067965030976,,0.0014431481249630419,-0.011712329462170601,0.005484709050506353,,0.0059655302164563564,-0.008017552104516228,-0.008253743784433776,-0.9999160685103438,,,1518883067965030976,,-0.0908903479576111,-0.04117484018206594,-0.004221949726343166,,-0.017755527049303055,0.10548385977745056,0.0011074665235355366,,,1518883067961030976,-0.29622405767440796,-0.08469354361295578,9.933233261108398,,,0.5,0.0,0.0
1,,,1518883067988354560,,0.05999999865889549,,,1518883068000354560,,-0.001799727091565732,-0.013203962706029415,0.006692297291010618,,0.006433606777527457,-0.009961371096329549,-0.00822837138163024,-0.9998958380230585,,,1518883068000354560,,-0.09156697988510133,-0.04133030027151106,-0.004111452493816625,,-0.01888928934931755,0.09249110519886017,-0.0033285608515143507,,,1518883068018354560,-0.08762931078672409,-0.06837163120508075,9.786874771118164,,,0.5,0.0,0.0
1,,,1518883067988354560,,0.05999999865889549,,,1518883068067354560,,-0.00777101563289762,-0.015961505472660065,0.007502945140004157,,0.007565942448867359,-0.013327580617888938,-0.00824973983382532,-0.9998485914058779,,,1518883068067354560,,-0.08712954074144365,-0.04068051651120184,-0.03622519597411157,,-0.03605059161782265,0.18925587832927704,-0.003307921113446378,,,1518883068062354560,-0.07453635334968567,-0.21968638896942025,9.217416763305664,,,0.5,0.0,0.0
1,,,1518883068098100096,,0.07999999821186066,,,1518883068100100096,,-0.010282812640070919,-0.017169486731290814,0.006709484383463859,,0.007952759639055262,-0.018565497437502715,-0.008323075350234245,-0.9997614317231573,,,1518883068100100096,,-0.08381234854459764,-0.04008086025714872,-0.05392610281705857,,-0.011746521107852459,0.43048056960105896,0.0037967064417898126,,,1518883068100100096,-0.16351525485515594,-0.20275713503360632,9.448148727416992,,,0.5,0.0,0.0
