phase,-,-,time_sonar,-,h_sonar,-,-,time_pose,-,x,y,z,-,quat_x,quat_y,quat_z,quat_w,-,-,time_vel,-,x_dot,y_dot,z_dot,-,ang_x_dot,ang_y_dot,ang_z_dot,-,-,time_imu,x_dot2,y_dot2,z_dot2,-,-,in_x_dot,in_y_dot,in_z_dot
0,,,1518882641550778944,,0.10999999940395355,,,1518882641587778944,,0.01445590425282717,0.004481363575905558,0.0017755872104316967,,0.009786050249328099,-0.011205246920528392,-0.00793772671429921,-0.9998578215657017,,,1518882641587778944,,-0.00810555554926395,-0.0011428005527704937,-0.02559453621506691,,0.0025369753129780293,-0.005294471979141235,0.002096075098961592,,,1518882641587778944,-0.22065310180187225,-0.199902683496474,9.939401626586914,,,0,0,0.1
0,,,1518882641550778944,,0.10999999940395355,,,1518882641625778944,,0.014516742900013925,0.004410370253026482,0.0011188327334821242,,0.009881430913573061,-0.01118601375774147,-0.00788592823747919,-0.999857526537762,,,1518882641625778944,,-0.006600627675652501,-0.0020164775196462857,-0.02636740356683731,,-0.006786636542528868,-0.0020763350185006866,-0.0073217712342739105,,,1518882641630778944,-0.20007823407649994,-0.030077420175074313,9.932364463806152,,,0,0,0.1
0,,,1518882641663196992,,0.09000000357627869,,,1518882641690196992,,0.01475945580750704,0.004380615428090092,-2.726631646510033e-05,,0.009797817698823178,-0.011192117600990804,-0.0077677063274061995,-0.999859170264854,,,1518882641690196992,,-0.00487091206014156,0.00044862309005111564,-0.027021678164601326,,-0.011286018416285515,0.004805104807019233,-0.00402460526674986,,,1518882641690196992,-0.27781063318252563,-0.23879498243331787,9.875240325927734,,,0,0,0.1
0,,,1518882641663196992,,0.09000000357627869,,,1518882641726196992,,0.014885461889207365,0.00436556804925203,-0.0005863682599738222,,0.009784338692151853,-0.011214126076129522,-0.007716245025374381,-0.9998594652927937,,,1518882641726196992,,-0.005731327924877402,-0.0005009895539842533,-0.02781006321310997,,0.00888098869472742,0.0023895055055618295,0.0055777463130652905,,,1518882641730196992,-0.2091846615076065,-0.15956869721412537,9.910654067993164,,,0,0,0.1
0,,,1518882641766651200,,0.09000000357627869,,,1518882641789651200,,0.015127588063478472,0.004307592287659642,-0.0013173690531402807,,0.009692745523167458,-0.011147789735387534,-0.007622594727983157,-0.9998618255163103,,,1518882641789651200,,-0.00596862472593784,0.0007296255207620574,-0.029074791818857193,,-0.006607798393815756,-0.00810068938881159,-0.014641296118497847,,,1518882641789651200,-0.10904739052057266,-0.12149612605571626,9.853818893432617,,,0,0,0.1
0,,,1518882641766651200,,0.09000000357627869,,,1518882641820651200,,0.015215266495943071,0.00431641889736056,-0.001611759769730268,,0.009693061130622908,-0.011117019078615913,-0.007595072835905548,-0.9998623734253409,,,1518882641820651200,,-0.006255913525819775,0.0012228165287524475,-0.029567131772637367,,0.00429821852594614,-0.0026206034235656266,-0.003447386901825666,,,1518882641820651200,-0.330618679523468,-0.1335780322551715,9.945186614990234,,,0,0,0.1
0,,,1518882641888169344,,0.10999999940395355,,,1518882641894169344,,0.015103083103895189,0.0043296404182910884,-0.0026110277976840717,,0.009766113884483748,-0.011075344653471434,-0.00761235304379504,-0.9998620362505528,,,1518882641894169344,,-0.007941516116261479,0.0004842422786168772,-0.031403880566358566,,-0.006495260167866945,-0.0030664894729852685,-0.007503260392695665,,,1518882641891169344,-0.29469621181488037,-0.28291109204292175,9.912035942077637,,,0,0,0.1
0,,,1518882641888169344,,0.10999999940395355,,,1518882641923169344,,0.015095845796167852,0.004305180627852675,-0.0028571053408086283,,0.009649298008094264,-0.010963046310088648,-0.007615050442099759,-0.9998643964740694,,,1518882641923169344,,-0.006235674954950806,-0.0007949423161335275,-0.024988286197185516,,0.02689521387219429,-0.02340683527290821,0.005473819095641377,,,1518882641933169344,-0.2463763803243637,-0.18681064248084897,10.230023384094238,,,0,0,0.1
0,,,1518882641888169344,,0.10999999940395355,,,1518882641972803673,,0.015094092115759851,0.004258171655237671,-0.002972734393551944,,0.00878091763574306,-0.010879030395372136,-0.007740774491207748,-0.999872362228438,,,1518882641972803673,,-0.005825587548315523,-0.0015761852264404284,-0.015833936631679535,,0.06584449112415314,-0.010643906891345978,0.005503191146999599,,,1518882641980803673,-0.23927956819534302,-0.186845541000365,9.99086856842041,,,0,0,0.1
0,,,1518882642000803673,,0.11999999731779099,,,1518882642030803673,,0.015082497149705889,0.004110409878194329,-0.0026735221035778505,,0.006763998392546259,-0.010173646497668828,-0.00786455978528422,-0.9998944893239061,,,1518882642030803673,,-0.005309485830366611,-0.0024241160135716187,-0.014001592993736267,,0.06101616472005844,-0.02561776712536812,0.010515706613659862,,,1518882642040803673,-0.21951082348823547,-0.07918624579906343,9.904739379882812,,,0,0,0.1
0,,,1518882642000803673,,0.11999999731779099,,,1518882642069853248,,0.015108625404536726,0.004000037442892786,-0.0020969128236174566,,0.00542428261046717,-0.00946076729332985,-0.007931699714962048,-0.9999091142803395,,,1518882642069853248,,-0.006478451658040284,-0.002683005295693873,-0.013075793161988258,,0.05980664864182472,-0.04208599030971527,0.009296135976910596,,,1518882642078853248,-0.13858501613140106,-0.03389479592442392,9.85330867767334,,,0,0,0.1
